# started on Wed Mar  7 09:42:06 2018

     1.000176149,791706590,,cycles
     1.000176149,731760907,,instructions
     1.000176149,6036077,,branch-misses
     1.000176149,1718686,,cache-misses
     1.000176149,15467741,,L1-dcache-load-misses
     1.000176149,5255803,,L1-dcache-store-misses
     2.000487799,329955435,,cycles
     2.000487799,194083183,,instructions
     2.000487799,2672597,,branch-misses
     2.000487799,931879,,cache-misses
     2.000487799,7078001,,L1-dcache-load-misses
     2.000487799,2145736,,L1-dcache-store-misses
     3.000699907,459353614,,cycles
     3.000699907,290181712,,instructions
     3.000699907,4017586,,branch-misses
     3.000699907,1325606,,cache-misses
     3.000699907,10032225,,L1-dcache-load-misses
     3.000699907,2888281,,L1-dcache-store-misses
     4.000958553,339741422,,cycles
     4.000958553,206892960,,instructions
     4.000958553,2898162,,branch-misses
     4.000958553,1013833,,cache-misses
     4.000958553,7101667,,L1-dcache-load-misses
     4.000958553,2132093,,L1-dcache-store-misses
     5.001206926,527573806,,cycles
     5.001206926,339667846,,instructions
     5.001206926,4370572,,branch-misses
     5.001206926,1366759,,cache-misses
     5.001206926,10896886,,L1-dcache-load-misses
     5.001206926,3192102,,L1-dcache-store-misses
     6.001450763,525950109,,cycles
     6.001450763,308498287,,instructions
     6.001450763,4166836,,branch-misses
     6.001450763,1408833,,cache-misses
     6.001450763,10807663,,L1-dcache-load-misses
     6.001450763,3357226,,L1-dcache-store-misses
     7.001666390,561471077,,cycles
     7.001666390,378112932,,instructions
     7.001666390,4906998,,branch-misses
     7.001666390,1586439,,cache-misses
     7.001666390,13041992,,L1-dcache-load-misses
     7.001666390,3594684,,L1-dcache-store-misses
     8.001844866,472787720,,cycles
     8.001844866,320455843,,instructions
     8.001844866,4361103,,branch-misses
     8.001844866,1470689,,cache-misses
     8.001844866,10248555,,L1-dcache-load-misses
     8.001844866,2964810,,L1-dcache-store-misses
     9.002058000,624159102,,cycles
     9.002058000,386563116,,instructions
     9.002058000,5056032,,branch-misses
     9.002058000,1528510,,cache-misses
     9.002058000,13191518,,L1-dcache-load-misses
     9.002058000,3882903,,L1-dcache-store-misses
    10.002308635,394738793,,cycles
    10.002308635,248767523,,instructions
    10.002308635,3255364,,branch-misses
    10.002308635,1110908,,cache-misses
    10.002308635,7966742,,L1-dcache-load-misses
    10.002308635,2421777,,L1-dcache-store-misses
    11.002528997,354694502,,cycles
    11.002528997,218177003,,instructions
    11.002528997,3002957,,branch-misses
    11.002528997,1240702,,cache-misses
    11.002528997,7745819,,L1-dcache-load-misses
    11.002528997,2157592,,L1-dcache-store-misses
    12.002757703,360674315,,cycles
    12.002757703,224573182,,instructions
    12.002757703,3016706,,branch-misses
    12.002757703,1086204,,cache-misses
    12.002757703,7823131,,L1-dcache-load-misses
    12.002757703,2300314,,L1-dcache-store-misses
    13.002998963,623707918,,cycles
    13.002998963,401420367,,instructions
    13.002998963,5081974,,branch-misses
    13.002998963,1556163,,cache-misses
    13.002998963,12831552,,L1-dcache-load-misses
    13.002998963,3773282,,L1-dcache-store-misses
    14.003232226,603999964,,cycles
    14.003232226,390398209,,instructions
    14.003232226,5249583,,branch-misses
    14.003232226,1560359,,cache-misses
    14.003232226,12853961,,L1-dcache-load-misses
    14.003232226,3898638,,L1-dcache-store-misses
    15.003447328,627525817,,cycles
    15.003447328,433289226,,instructions
    15.003447328,5705014,,branch-misses
    15.003447328,1740736,,cache-misses
    15.003447328,14339748,,L1-dcache-load-misses
    15.003447328,4132653,,L1-dcache-store-misses
    16.003752476,631159214,,cycles
    16.003752476,413635848,,instructions
    16.003752476,5482796,,branch-misses
    16.003752476,1669059,,cache-misses
    16.003752476,14064375,,L1-dcache-load-misses
    16.003752476,4015550,,L1-dcache-store-misses
    17.003985936,628977838,,cycles
    17.003985936,394831497,,instructions
    17.003985936,5131870,,branch-misses
    17.003985936,1629165,,cache-misses
    17.003985936,13618382,,L1-dcache-load-misses
    17.003985936,3964010,,L1-dcache-store-misses
    18.004235735,947212125,,cycles
    18.004235735,609452308,,instructions
    18.004235735,7852965,,branch-misses
    18.004235735,2345568,,cache-misses
    18.004235735,20355667,,L1-dcache-load-misses
    18.004235735,5766575,,L1-dcache-store-misses
    19.004455429,628659713,,cycles
    19.004455429,362494506,,instructions
    19.004455429,4886177,,branch-misses
    19.004455429,1550004,,cache-misses
    19.004455429,12592383,,L1-dcache-load-misses
    19.004455429,3936373,,L1-dcache-store-misses
    20.004654131,636819458,,cycles
    20.004654131,381352146,,instructions
    20.004654131,4947765,,branch-misses
    20.004654131,1514130,,cache-misses
    20.004654131,13172136,,L1-dcache-load-misses
    20.004654131,4147282,,L1-dcache-store-misses
    21.004844871,549938324,,cycles
    21.004844871,350596549,,instructions
    21.004844871,4672972,,branch-misses
    21.004844871,1489776,,cache-misses
    21.004844871,11564840,,L1-dcache-load-misses
    21.004844871,3284311,,L1-dcache-store-misses
    22.006106255,520692588,,cycles
    22.006106255,337722717,,instructions
    22.006106255,4718579,,branch-misses
    22.006106255,1559147,,cache-misses
    22.006106255,11920960,,L1-dcache-load-misses
    22.006106255,3533623,,L1-dcache-store-misses
    23.006339258,676352553,,cycles
    23.006339258,418197694,,instructions
    23.006339258,5504653,,branch-misses
    23.006339258,1794371,,cache-misses
    23.006339258,14832647,,L1-dcache-load-misses
    23.006339258,4328203,,L1-dcache-store-misses
    24.006527913,797547013,,cycles
    24.006527913,507855602,,instructions
    24.006527913,6082131,,branch-misses
