# started on Tue Mar  6 09:33:30 2018

     1.000239995,1668089873,,cycles
     1.000239995,1598357720,,instructions
     1.000239995,8339792,,branch-misses
     1.000239995,1285534,,cache-misses
     1.000239995,33605733,,L1-dcache-load-misses
     1.000239995,11350689,,L1-dcache-store-misses
     2.000452072,2935086080,,cycles
     2.000452072,2414643543,,instructions
     2.000452072,11153974,,branch-misses
     2.000452072,315881,,cache-misses
     2.000452072,61312078,,L1-dcache-load-misses
     2.000452072,19149672,,L1-dcache-store-misses
     3.000607498,2938066227,,cycles
     3.000607498,2460754334,,instructions
     3.000607498,11460623,,branch-misses
     3.000607498,288129,,cache-misses
     3.000607498,63085135,,L1-dcache-load-misses
     3.000607498,20094180,,L1-dcache-store-misses
     4.000773757,2249363039,,cycles
     4.000773757,1601843051,,instructions
     4.000773757,13171239,,branch-misses
     4.000773757,3230461,,cache-misses
     4.000773757,50121702,,L1-dcache-load-misses
     4.000773757,15180780,,L1-dcache-store-misses
     5.000938913,1944777513,,cycles
     5.000938913,1172777105,,instructions
     5.000938913,13578256,,branch-misses
     5.000938913,3839901,,cache-misses
     5.000938913,44115303,,L1-dcache-load-misses
     5.000938913,13112927,,L1-dcache-store-misses
     6.001117383,1848570022,,cycles
     6.001117383,1103612886,,instructions
     6.001117383,12730456,,branch-misses
     6.001117383,3534447,,cache-misses
     6.001117383,41307091,,L1-dcache-load-misses
     6.001117383,12272373,,L1-dcache-store-misses
     7.001315841,2380918072,,cycles
     7.001315841,1261933197,,instructions
     7.001315841,15157328,,branch-misses
     7.001315841,5198386,,cache-misses
     7.001315841,48784308,,L1-dcache-load-misses
     7.001315841,14267257,,L1-dcache-store-misses
     8.001466632,1904860368,,cycles
     8.001466632,1149374136,,instructions
     8.001466632,13384770,,branch-misses
     8.001466632,3539671,,cache-misses
     8.001466632,41929796,,L1-dcache-load-misses
     8.001466632,12708915,,L1-dcache-store-misses
     9.001602945,2028371620,,cycles
     9.001602945,1183272723,,instructions
     9.001602945,13703330,,branch-misses
     9.001602945,3737912,,cache-misses
     9.001602945,43905986,,L1-dcache-load-misses
     9.001602945,13077017,,L1-dcache-store-misses
    10.001732030,1883866909,,cycles
    10.001732030,1124269486,,instructions
    10.001732030,13045769,,branch-misses
    10.001732030,3546281,,cache-misses
    10.001732030,41202653,,L1-dcache-load-misses
    10.001732030,12438413,,L1-dcache-store-misses
    11.001884010,1979418357,,cycles
    11.001884010,1175287269,,instructions
    11.001884010,13634500,,branch-misses
    11.001884010,3653607,,cache-misses
    11.001884010,43889231,,L1-dcache-load-misses
    11.001884010,13117252,,L1-dcache-store-misses
    12.002102855,1915145342,,cycles
    12.002102855,1146883608,,instructions
    12.002102855,13314902,,branch-misses
    12.002102855,3637879,,cache-misses
    12.002102855,42996785,,L1-dcache-load-misses
    12.002102855,13005411,,L1-dcache-store-misses
    13.002324540,1960190024,,cycles
    13.002324540,1160978789,,instructions
    13.002324540,13499867,,branch-misses
    13.002324540,3980780,,cache-misses
    13.002324540,43633640,,L1-dcache-load-misses
    13.002324540,12867062,,L1-dcache-store-misses
    14.002472013,1574823606,,cycles
    14.002472013,953481025,,instructions
    14.002472013,11083495,,branch-misses
    14.002472013,3016970,,cache-misses
    14.002472013,34110485,,L1-dcache-load-misses
    14.002472013,10110650,,L1-dcache-store-misses
    15.002645722,1966190993,,cycles
    15.002645722,1184290867,,instructions
    15.002645722,13861249,,branch-misses
    15.002645722,3770975,,cache-misses
    15.002645722,44119837,,L1-dcache-load-misses
    15.002645722,13121898,,L1-dcache-store-misses
    16.002883525,1996711770,,cycles
    16.002883525,1201818564,,instructions
    16.002883525,13931036,,branch-misses
    16.002883525,3703799,,cache-misses
    16.002883525,43428567,,L1-dcache-load-misses
    16.002883525,13071164,,L1-dcache-store-misses
    17.003106393,1850922662,,cycles
    17.003106393,1095632712,,instructions
    17.003106393,12447107,,branch-misses
    17.003106393,3455503,,cache-misses
    17.003106393,40273423,,L1-dcache-load-misses
    17.003106393,12082876,,L1-dcache-store-misses
    18.003296562,1855254571,,cycles
    18.003296562,1112101887,,instructions
    18.003296562,13117679,,branch-misses
    18.003296562,3588827,,cache-misses
    18.003296562,42139267,,L1-dcache-load-misses
    18.003296562,12723221,,L1-dcache-store-misses
    19.003431668,1832447499,,cycles
    19.003431668,1087926434,,instructions
    19.003431668,12729873,,branch-misses
    19.003431668,3460789,,cache-misses
    19.003431668,40508346,,L1-dcache-load-misses
    19.003431668,12007519,,L1-dcache-store-misses
    20.003660707,1943191113,,cycles
    20.003660707,1152636550,,instructions
    20.003660707,13284427,,branch-misses
    20.003660707,3754099,,cache-misses
    20.003660707,42681393,,L1-dcache-load-misses
    20.003660707,12496880,,L1-dcache-store-misses
    21.003829622,1916223120,,cycles
    21.003829622,1128099277,,instructions
    21.003829622,12935606,,branch-misses
    21.003829622,4015874,,cache-misses
    21.003829622,42200101,,L1-dcache-load-misses
    21.003829622,12582003,,L1-dcache-store-misses
    22.004010247,1855639942,,cycles
    22.004010247,1097711691,,instructions
    22.004010247,12603137,,branch-misses
    22.004010247,3388902,,cache-misses
    22.004010247,40608146,,L1-dcache-load-misses
    22.004010247,12212222,,L1-dcache-store-misses
    23.004185181,2001886475,,cycles
    23.004185181,1198780431,,instructions
    23.004185181,13723782,,branch-misses
    23.004185181,3753225,,cache-misses
    23.004185181,44400684,,L1-dcache-load-misses
    23.004185181,13122971,,L1-dcache-store-misses
    24.004344041,2088830399,,cycles
    24.004344041,1243817633,,instructions
    24.004344041,14111938,,branch-misses
    24.004344041,3857291,,cache-misses
    24.004344041,45492509,,L1-dcache-load-misses
    24.004344041,13906868,,L1-dcache-store-misses
    25.004490867,1770011191,,cycles
    25.004490867,1044612920,,instructions
    25.004490867,12058360,,branch-misses
    25.004490867,3377716,,cache-misses
    25.004490867,39274904,,L1-dcache-load-misses
    25.004490867,11739165,,L1-dcache-store-misses
    26.004626895,2005997228,,cycles
    26.004626895,1188533282,,instructions
    26.004626895,13544018,,branch-misses
    26.004626895,3664883,,cache-misses
    26.004626895,42455637,,L1-dcache-load-misses
    26.004626895,13021147,,L1-dcache-store-misses
    27.004809832,1875323191,,cycles
    27.004809832,1090137866,,instructions
    27.004809832,12263913,,branch-misses
    27.004809832,3456367,,cache-misses
    27.004809832,39591023,,L1-dcache-load-misses
    27.004809832,12098413,,L1-dcache-store-misses
    28.004982045,1917709780,,cycles
    28.004982045,1138268189,,instructions
    28.004982045,13400347,,branch-misses
    28.004982045,3573837,,cache-misses
    28.004982045,42011500,,L1-dcache-load-misses
    28.004982045,12797110,,L1-dcache-store-misses
    29.005184346,2164769271,,cycles
    29.005184346,1271623088,,instructions
    29.005184346,14510036,,branch-misses
    29.005184346,4527187,,cache-misses
    29.005184346,45672276,,L1-dcache-load-misses
    29.005184346,13959031,,L1-dcache-store-misses
    30.005428125,2115702855,,cycles
    30.005428125,1239448716,,instructions
    30.005428125,14147790,,branch-misses
    30.005428125,4795931,,cache-misses
    30.005428125,44847010,,L1-dcache-load-misses
    30.005428125,13424691,,L1-dcache-store-misses
    31.005592525,2072802534,,cycles
    31.005592525,1227536757,,instructions
    31.005592525,14121195,,branch-misses
    31.005592525,4342943,,cache-misses
    31.005592525,45355895,,L1-dcache-load-misses
    31.005592525,13694145,,L1-dcache-store-misses
    32.005808520,2546555400,,cycles
    32.005808520,1469557029,,instructions
    32.005808520,16531637,,branch-misses
    32.005808520,4918066,,cache-misses
    32.005808520,52358042,,L1-dcache-load-misses
    32.005808520,15615314,,L1-dcache-store-misses
    33.006018787,1817331739,,cycles
    33.006018787,1091359206,,instructions
    33.006018787,12355232,,branch-misses
    33.006018787,3678372,,cache-misses
    33.006018787,39646816,,L1-dcache-load-misses
    33.006018787,11706843,,L1-dcache-store-misses
    34.006149922,2156541234,,cycles
    34.006149922,1276314836,,instructions
    34.006149922,14635157,,branch-misses
    34.006149922,4350492,,cache-misses
    34.006149922,45843506,,L1-dcache-load-misses
    34.006149922,13800059,,L1-dcache-store-misses
    35.006280532,2149097895,,cycles
    35.006280532,1280763449,,instructions
    35.006280532,14850541,,branch-misses
    35.006280532,4275411,,cache-misses
    35.006280532,46458192,,L1-dcache-load-misses
    35.006280532,13815565,,L1-dcache-store-misses
    36.006434303,2136449397,,cycles
    36.006434303,1259617641,,instructions
    36.006434303,14440956,,branch-misses
    36.006434303,4315379,,cache-misses
    36.006434303,45731051,,L1-dcache-load-misses
    36.006434303,13621938,,L1-dcache-store-misses
    37.006597772,2107046626,,cycles
    37.006597772,1253109763,,instructions
    37.006597772,14052673,,branch-misses
    37.006597772,4103130,,cache-misses
