# started on Wed Mar  7 09:43:46 2018

     1.000189337,722469368,,cycles
     1.000189337,728475144,,instructions
     1.000189337,6047441,,branch-misses
     1.000189337,1676351,,cache-misses
     1.000189337,15057814,,L1-dcache-load-misses
     1.000189337,4941902,,L1-dcache-store-misses
     2.000504660,234200495,,cycles
     2.000504660,153542110,,instructions
     2.000504660,2089718,,branch-misses
     2.000504660,796948,,cache-misses
     2.000504660,5095732,,L1-dcache-load-misses
     2.000504660,1446626,,L1-dcache-store-misses
     3.000713905,260147829,,cycles
     3.000713905,185982770,,instructions
     3.000713905,2525869,,branch-misses
     3.000713905,957136,,cache-misses
     3.000713905,6033852,,L1-dcache-load-misses
     3.000713905,1746160,,L1-dcache-store-misses
     4.001432235,456271680,,cycles
     4.001432235,288739787,,instructions
     4.001432235,3687067,,branch-misses
     4.001432235,1352561,,cache-misses
     4.001432235,9900333,,L1-dcache-load-misses
     4.001432235,2857557,,L1-dcache-store-misses
     5.001646797,390995547,,cycles
     5.001646797,232230197,,instructions
     5.001646797,3167190,,branch-misses
     5.001646797,1140947,,cache-misses
     5.001646797,8968364,,L1-dcache-load-misses
     5.001646797,2575415,,L1-dcache-store-misses
     6.001901130,331947332,,cycles
     6.001901130,219005138,,instructions
     6.001901130,2985884,,branch-misses
     6.001901130,1094660,,cache-misses
     6.001901130,7415496,,L1-dcache-load-misses
     6.001901130,2114702,,L1-dcache-store-misses
     7.002104107,264156304,,cycles
     7.002104107,158740980,,instructions
     7.002104107,2209953,,branch-misses
     7.002104107,811449,,cache-misses
     7.002104107,5521914,,L1-dcache-load-misses
     7.002104107,1690756,,L1-dcache-store-misses
     8.002285936,323363303,,cycles
     8.002285936,216320497,,instructions
     8.002285936,2899395,,branch-misses
     8.002285936,1039560,,cache-misses
     8.002285936,7236327,,L1-dcache-load-misses
     8.002285936,2061936,,L1-dcache-store-misses
     9.002470121,420230768,,cycles
     9.002470121,277298788,,instructions
     9.002470121,3711137,,branch-misses
     9.002470121,1232564,,cache-misses
     9.002470121,9391154,,L1-dcache-load-misses
     9.002470121,2698841,,L1-dcache-store-misses
    10.002721028,748884715,,cycles
    10.002721028,408084297,,instructions
    10.002721028,5067068,,branch-misses
    10.002721028,1607338,,cache-misses
    10.002721028,15012867,,L1-dcache-load-misses
    10.002721028,4806933,,L1-dcache-store-misses
    11.002897089,476676276,,cycles
    11.002897089,313892408,,instructions
    11.002897089,3986879,,branch-misses
    11.002897089,1326495,,cache-misses
    11.002897089,9998917,,L1-dcache-load-misses
    11.002897089,2931469,,L1-dcache-store-misses
    12.003023159,581594774,,cycles
    12.003023159,353817172,,instructions
    12.003023159,4528460,,branch-misses
    12.003023159,1719405,,cache-misses
    12.003023159,11830486,,L1-dcache-load-misses
    12.003023159,3629619,,L1-dcache-store-misses
    13.003182917,513853094,,cycles
    13.003182917,336926255,,instructions
    13.003182917,4231363,,branch-misses
    13.003182917,1353067,,cache-misses
    13.003182917,10855989,,L1-dcache-load-misses
    13.003182917,3173953,,L1-dcache-store-misses
    14.003399330,702819009,,cycles
    14.003399330,427246499,,instructions
    14.003399330,5475454,,branch-misses
    14.003399330,1759899,,cache-misses
    14.003399330,14744185,,L1-dcache-load-misses
    14.003399330,4428787,,L1-dcache-store-misses
    15.003604172,722112085,,cycles
    15.003604172,393883783,,instructions
    15.003604172,5214227,,branch-misses
    15.003604172,1662675,,cache-misses
    15.003604172,14698200,,L1-dcache-load-misses
    15.003604172,4684303,,L1-dcache-store-misses
    16.003821065,677387935,,cycles
    16.003821065,395521720,,instructions
    16.003821065,5081124,,branch-misses
    16.003821065,1655943,,cache-misses
    16.003821065,14130763,,L1-dcache-load-misses
    16.003821065,4132704,,L1-dcache-store-misses
    17.003949292,793006496,,cycles
    17.003949292,478979304,,instructions
    17.003949292,6005127,,branch-misses
    17.003949292,1973873,,cache-misses
    17.003949292,16089464,,L1-dcache-load-misses
    17.003949292,4837527,,L1-dcache-store-misses
    18.004130544,488205384,,cycles
    18.004130544,329310381,,instructions
    18.004130544,4211938,,branch-misses
    18.004130544,1339674,,cache-misses
    18.004130544,11364791,,L1-dcache-load-misses
    18.004130544,3164713,,L1-dcache-store-misses
    19.004369758,525767035,,cycles
    19.004369758,324190171,,instructions
    19.004369758,4154022,,branch-misses
    19.004369758,1388130,,cache-misses
    19.004369758,11196839,,L1-dcache-load-misses
    19.004369758,3567258,,L1-dcache-store-misses
    20.004582568,491532500,,cycles
    20.004582568,336030360,,instructions
    20.004582568,4272296,,branch-misses
    20.004582568,1417821,,cache-misses
    20.004582568,11232117,,L1-dcache-load-misses
    20.004582568,3291336,,L1-dcache-store-misses
    21.004833727,303507002,,cycles
    21.004833727,205815144,,instructions
    21.004833727,2818231,,branch-misses
    21.004833727,957820,,cache-misses
    21.004833727,6427802,,L1-dcache-load-misses
    21.004833727,1776966,,L1-dcache-store-misses
    22.005038421,697369194,,cycles
    22.005038421,484897458,,instructions
    22.005038421,6389034,,branch-misses
    22.005038421,2047503,,cache-misses
    22.005038421,16478977,,L1-dcache-load-misses
    22.005038421,4665081,,L1-dcache-store-misses
    23.005246281,600604631,,cycles
    23.005246281,387010297,,instructions
    23.005246281,5245939,,branch-misses
    23.005246281,1616775,,cache-misses
    23.005246281,14025614,,L1-dcache-load-misses
    23.005246281,4128977,,L1-dcache-store-misses
    24.005468767,568383640,,cycles
    24.005468767,370625864,,instructions
    24.005468767,4793424,,branch-misses
    24.005468767,1644885,,cache-misses
    24.005468767,12234465,,L1-dcache-load-misses
    24.005468767,3500032,,L1-dcache-store-misses
    25.005701652,725124215,,cycles
    25.005701652,427815842,,instructions
    25.005701652,5463013,,branch-misses
    25.005701652,1676867,,cache-misses
    25.005701652,14362761,,L1-dcache-load-misses
    25.005701652,4314387,,L1-dcache-store-misses
    26.005924496,706423807,,cycles
    26.005924496,485109374,,instructions
    26.005924496,6307298,,branch-misses
    26.005924496,2032256,,cache-misses
    26.005924496,15703021,,L1-dcache-load-misses
    26.005924496,4469946,,L1-dcache-store-misses
    27.006155510,726917093,,cycles
    27.006155510,483324475,,instructions
    27.006155510,6430080,,branch-misses
    27.006155510,2194904,,cache-misses
    27.006155510,16631889,,L1-dcache-load-misses
    27.006155510,4563453,,L1-dcache-store-misses
    28.006402256,489621916,,cycles
    28.006402256,282126065,,instructions
    28.006402256,3689824,,branch-misses
    28.006402256,1256048,,cache-misses
    28.006402256,10449527,,L1-dcache-load-misses
    28.006402256,3266951,,L1-dcache-store-misses
    29.006642377,482160096,,cycles
    29.006642377,303392024,,instructions
    29.006642377,4088860,,branch-misses
    29.006642377,1333057,,cache-misses
    29.006642377,10795584,,L1-dcache-load-misses
    29.006642377,3120221,,L1-dcache-store-misses
    30.006890973,702598018,,cycles
    30.006890973,465712988,,instructions
    30.006890973,5963174,,branch-misses
    30.006890973,1854378,,cache-misses
    30.006890973,15672733,,L1-dcache-load-misses
    30.006890973,4560214,,L1-dcache-store-misses
    31.007053682,774096928,,cycles
    31.007053682,437177854,,instructions
    31.007053682,5584711,,branch-misses
    31.007053682,1735025,,cache-misses
    31.007053682,15937414,,L1-dcache-load-misses
    31.007053682,4966690,,L1-dcache-store-misses
    32.007276623,983043125,,cycles
    32.007276623,649672959,,instructions
    32.007276623,8052978,,branch-misses
    32.007276623,2642868,,cache-misses
    32.007276623,21681621,,L1-dcache-load-misses
    32.007276623,6185452,,L1-dcache-store-misses
    33.007398558,805004506,,cycles
    33.007398558,531887475,,instructions
    33.007398558,6835908,,branch-misses
    33.007398558,2136684,,cache-misses
    33.007398558,17547802,,L1-dcache-load-misses
    33.007398558,4976546,,L1-dcache-store-misses
    34.007582492,646332406,,cycles
    34.007582492,376219462,,instructions
    34.007582492,4793721,,branch-misses
    34.007582492,1479376,,cache-misses
    34.007582492,13344197,,L1-dcache-load-misses
    34.007582492,4030934,,L1-dcache-store-misses
    35.007779700,549002599,,cycles
    35.007779700,347954591,,instructions
    35.007779700,4427342,,branch-misses
    35.007779700,1513852,,cache-misses
    35.007779700,12496722,,L1-dcache-load-misses
    35.007779700,3578665,,L1-dcache-store-misses
    36.008027276,723500364,,cycles
    36.008027276,483160084,,instructions
    36.008027276,6216382,,branch-misses
    36.008027276,2212579,,cache-misses
    36.008027276,16392384,,L1-dcache-load-misses
    36.008027276,4591493,,L1-dcache-store-misses
    37.008240243,874335194,,cycles
    37.008240243,509690344,,instructions
    37.008240243,6469991,,branch-misses
    37.008240243,2122466,,cache-misses
    37.008240243,18041622,,L1-dcache-load-misses
    37.008240243,5603135,,L1-dcache-store-misses
    38.008466619,381432004,,cycles
    38.008466619,241902061,,instructions
    38.008466619,3295072,,branch-misses
    38.008466619,1156816,,cache-misses
    38.008466619,8157162,,L1-dcache-load-misses
    38.008466619,2412559,,L1-dcache-store-misses
    39.008716100,444375116,,cycles
    39.008716100,292272384,,instructions
    39.008716100,3903385,,branch-misses
    39.008716100,1300309,,cache-misses
    39.008716100,9634358,,L1-dcache-load-misses
    39.008716100,2802746,,L1-dcache-store-misses
    40.008890247,642042403,,cycles
    40.008890247,439285564,,instructions
    40.008890247,5518889,,branch-misses
    40.008890247,1798733,,cache-misses
    40.008890247,14460938,,L1-dcache-load-misses
    40.008890247,4092738,,L1-dcache-store-misses
    41.009176083,685338705,,cycles
    41.009176083,433375766,,instructions
    41.009176083,5467335,,branch-misses
    41.009176083,1862357,,cache-misses
    41.009176083,15427541,,L1-dcache-load-misses
    41.009176083,4301520,,L1-dcache-store-misses
    42.009418576,429377075,,cycles
    42.009418576,260879074,,instructions
    42.009418576,3541151,,branch-misses
    42.009418576,1380936,,cache-misses
    42.009418576,9221554,,L1-dcache-load-misses
    42.009418576,2626398,,L1-dcache-store-misses
    43.009736739,560959863,,cycles
    43.009736739,377065193,,instructions
    43.009736739,4751376,,branch-misses
    43.009736739,1609217,,cache-misses
    43.009736739,12873550,,L1-dcache-load-misses
    43.009736739,3502720,,L1-dcache-store-misses
    44.009912847,356864795,,cycles
    44.009912847,245771003,,instructions
    44.009912847,3182624,,branch-misses
    44.009912847,1112724,,cache-misses
    44.009912847,7935291,,L1-dcache-load-misses
    44.009912847,2305140,,L1-dcache-store-misses
    45.010156251,423147316,,cycles
    45.010156251,244351136,,instructions
    45.010156251,3198157,,branch-misses
    45.010156251,1179826,,cache-misses
    45.010156251,8616930,,L1-dcache-load-misses
    45.010156251,2551278,,L1-dcache-store-misses
    46.010386110,436953850,,cycles
    46.010386110,297085987,,instructions
    46.010386110,3703078,,branch-misses
    46.010386110,1257050,,cache-misses
    46.010386110,9848372,,L1-dcache-load-misses
    46.010386110,2779252,,L1-dcache-store-misses
    47.010619385,428225867,,cycles
    47.010619385,273491394,,instructions
    47.010619385,3672961,,branch-misses
    47.010619385,1256899,,cache-misses
    47.010619385,9077298,,L1-dcache-load-misses
