# started on Wed Mar  7 09:50:22 2018

     1.000195807,2512690285,,cycles
     1.000195807,1641157419,,instructions
     1.000195807,17346630,,branch-misses
     1.000195807,6110250,,cache-misses
     1.000195807,49849397,,L1-dcache-load-misses
     1.000195807,15304430,,L1-dcache-store-misses
     1.222749862,39399472,,cycles
     1.222749862,23796198,,instructions
     1.222749862,253524,,branch-misses
     1.222749862,351845,,cache-misses
     1.222749862,1016388,,L1-dcache-load-misses
     1.222749862,298619,,L1-dcache-store-misses
