# started on Tue Mar  6 08:20:18 2018

     1.000184523,1616751444,,cycles
     1.000184523,2201324265,,instructions
     1.000184523,11923703,,branch-misses
     1.000184523,2106450,,cache-misses
     1.000184523,31555988,,L1-dcache-load-misses
     1.000184523,10909761,,L1-dcache-store-misses
     2.000420671,552647253,,cycles
     2.000420671,420030823,,instructions
     2.000420671,5284879,,branch-misses
     2.000420671,1705407,,cache-misses
     2.000420671,12020588,,L1-dcache-load-misses
     2.000420671,3628751,,L1-dcache-store-misses
     3.000610316,512183114,,cycles
     3.000610316,374695900,,instructions
     3.000610316,4525400,,branch-misses
     3.000610316,1533992,,cache-misses
     3.000610316,9992871,,L1-dcache-load-misses
     3.000610316,3179982,,L1-dcache-store-misses
     4.000823175,306424630,,cycles
     4.000823175,231564386,,instructions
     4.000823175,3013856,,branch-misses
     4.000823175,1059891,,cache-misses
     4.000823175,6912101,,L1-dcache-load-misses
     4.000823175,1992715,,L1-dcache-store-misses
     5.001018159,531551399,,cycles
     5.001018159,403118424,,instructions
     5.001018159,5194043,,branch-misses
     5.001018159,1729920,,cache-misses
     5.001018159,11794730,,L1-dcache-load-misses
     5.001018159,3558359,,L1-dcache-store-misses
     6.001190289,338986007,,cycles
     6.001190289,250996130,,instructions
     6.001190289,3112529,,branch-misses
     6.001190289,1078307,,cache-misses
     6.001190289,7085407,,L1-dcache-load-misses
     6.001190289,2185588,,L1-dcache-store-misses
     7.001452878,497530141,,cycles
     7.001452878,373520572,,instructions
     7.001452878,4608239,,branch-misses
     7.001452878,1564101,,cache-misses
     7.001452878,10698054,,L1-dcache-load-misses
     7.001452878,3423686,,L1-dcache-store-misses
     8.001657566,349262101,,cycles
     8.001657566,268036344,,instructions
     8.001657566,3484063,,branch-misses
     8.001657566,1081728,,cache-misses
     8.001657566,7531108,,L1-dcache-load-misses
     8.001657566,2292833,,L1-dcache-store-misses
     9.001972654,441168175,,cycles
     9.001972654,315214895,,instructions
     9.001972654,3762266,,branch-misses
     9.001972654,1584118,,cache-misses
     9.001972654,8985226,,L1-dcache-load-misses
     9.001972654,2737282,,L1-dcache-store-misses
    10.002197491,311991779,,cycles
    10.002197491,233203425,,instructions
    10.002197491,2917054,,branch-misses
    10.002197491,892439,,cache-misses
    10.002197491,6868954,,L1-dcache-load-misses
    10.002197491,2062912,,L1-dcache-store-misses
    11.002450934,546639547,,cycles
    11.002450934,422331934,,instructions
    11.002450934,5038867,,branch-misses
    11.002450934,1577466,,cache-misses
    11.002450934,11513114,,L1-dcache-load-misses
    11.002450934,3670776,,L1-dcache-store-misses
    12.002683180,472090847,,cycles
    12.002683180,356200496,,instructions
    12.002683180,4267099,,branch-misses
    12.002683180,1392269,,cache-misses
    12.002683180,10756501,,L1-dcache-load-misses
    12.002683180,3128934,,L1-dcache-store-misses
    13.002859952,329484571,,cycles
    13.002859952,246481884,,instructions
    13.002859952,3054115,,branch-misses
    13.002859952,1053865,,cache-misses
    13.002859952,7180778,,L1-dcache-load-misses
    13.002859952,2254029,,L1-dcache-store-misses
    14.003025032,378888516,,cycles
    14.003025032,285953918,,instructions
    14.003025032,3556056,,branch-misses
    14.003025032,1093472,,cache-misses
    14.003025032,8130758,,L1-dcache-load-misses
    14.003025032,2441328,,L1-dcache-store-misses
    15.003252407,499554567,,cycles
    15.003252407,370245475,,instructions
    15.003252407,4513917,,branch-misses
    15.003252407,1342407,,cache-misses
    15.003252407,10513441,,L1-dcache-load-misses
    15.003252407,3272843,,L1-dcache-store-misses
    16.003471856,477215463,,cycles
    16.003471856,374784587,,instructions
    16.003471856,4640509,,branch-misses
    16.003471856,1405924,,cache-misses
    16.003471856,11283173,,L1-dcache-load-misses
    16.003471856,3245467,,L1-dcache-store-misses
    17.003701408,467040072,,cycles
    17.003701408,353163526,,instructions
    17.003701408,4525403,,branch-misses
    17.003701408,1429176,,cache-misses
    17.003701408,10640027,,L1-dcache-load-misses
    17.003701408,3175560,,L1-dcache-store-misses
    18.003957940,479058905,,cycles
    18.003957940,353573975,,instructions
    18.003957940,4432042,,branch-misses
    18.003957940,1364444,,cache-misses
    18.003957940,10205326,,L1-dcache-load-misses
    18.003957940,3097626,,L1-dcache-store-misses
    19.004174460,498647842,,cycles
    19.004174460,375439805,,instructions
    19.004174460,4534378,,branch-misses
    19.004174460,1349370,,cache-misses
    19.004174460,10268799,,L1-dcache-load-misses
    19.004174460,3146956,,L1-dcache-store-misses
    20.004430187,378167601,,cycles
    20.004430187,271553686,,instructions
    20.004430187,3368720,,branch-misses
    20.004430187,1316828,,cache-misses
    20.004430187,7631853,,L1-dcache-load-misses
    20.004430187,2346233,,L1-dcache-store-misses
    21.004695833,382455662,,cycles
    21.004695833,278336442,,instructions
    21.004695833,3352105,,branch-misses
    21.004695833,1242003,,cache-misses
    21.004695833,7498242,,L1-dcache-load-misses
    21.004695833,2336321,,L1-dcache-store-misses
    22.004948016,385853129,,cycles
    22.004948016,278945457,,instructions
    22.004948016,3470656,,branch-misses
    22.004948016,1282057,,cache-misses
    22.004948016,8151259,,L1-dcache-load-misses
    22.004948016,2474637,,L1-dcache-store-misses
    23.005187277,334888215,,cycles
    23.005187277,236835658,,instructions
    23.005187277,2796954,,branch-misses
    23.005187277,1071988,,cache-misses
    23.005187277,5748027,,L1-dcache-load-misses
    23.005187277,1826627,,L1-dcache-store-misses
    24.005365099,365062839,,cycles
    24.005365099,275528733,,instructions
    24.005365099,3322096,,branch-misses
    24.005365099,1173073,,cache-misses
    24.005365099,7212067,,L1-dcache-load-misses
    24.005365099,2215086,,L1-dcache-store-misses
    25.005570394,311213533,,cycles
    25.005570394,223040496,,instructions
    25.005570394,2597844,,branch-misses
    25.005570394,911783,,cache-misses
    25.005570394,5148504,,L1-dcache-load-misses
    25.005570394,1784778,,L1-dcache-store-misses
    26.005806250,341630324,,cycles
    26.005806250,249222218,,instructions
    26.005806250,3087255,,branch-misses
    26.005806250,1181920,,cache-misses
    26.005806250,6623234,,L1-dcache-load-misses
    26.005806250,2102592,,L1-dcache-store-misses
    27.006051855,282104274,,cycles
    27.006051855,211314308,,instructions
    27.006051855,2560768,,branch-misses
    27.006051855,946537,,cache-misses
    27.006051855,5652896,,L1-dcache-load-misses
    27.006051855,1748676,,L1-dcache-store-misses
    28.006287129,320799159,,cycles
    28.006287129,235878942,,instructions
    28.006287129,2687898,,branch-misses
    28.006287129,1000835,,cache-misses
    28.006287129,6551984,,L1-dcache-load-misses
    28.006287129,2109132,,L1-dcache-store-misses
    29.007608802,248675260,,cycles
    29.007608802,188615621,,instructions
    29.007608802,2468368,,branch-misses
    29.007608802,1003242,,cache-misses
    29.007608802,4864604,,L1-dcache-load-misses
    29.007608802,1522134,,L1-dcache-store-misses
    30.007856720,329377635,,cycles
    30.007856720,247906759,,instructions
    30.007856720,2843063,,branch-misses
    30.007856720,892398,,cache-misses
    30.007856720,5243074,,L1-dcache-load-misses
    30.007856720,1729477,,L1-dcache-store-misses
    31.008141284,340754432,,cycles
    31.008141284,260637060,,instructions
    31.008141284,3203428,,branch-misses
    31.008141284,1368313,,cache-misses
    31.008141284,6568314,,L1-dcache-load-misses
    31.008141284,1887509,,L1-dcache-store-misses
    32.008455195,263252381,,cycles
    32.008455195,168723560,,instructions
    32.008455195,1843301,,branch-misses
    32.008455195,910464,,cache-misses
    32.008455195,4218053,,L1-dcache-load-misses
    32.008455195,1553988,,L1-dcache-store-misses
    33.008802901,319636148,,cycles
    33.008802901,230649027,,instructions
    33.008802901,2680409,,branch-misses
    33.008802901,1212075,,cache-misses
    33.008802901,6420125,,L1-dcache-load-misses
    33.008802901,2026885,,L1-dcache-store-misses
    34.009109230,258583160,,cycles
    34.009109230,180029739,,instructions
    34.009109230,2218065,,branch-misses
    34.009109230,1029654,,cache-misses
    34.009109230,5335603,,L1-dcache-load-misses
    34.009109230,1753389,,L1-dcache-store-misses
    35.009428506,293067899,,cycles
    35.009428506,<not counted>,,instructions
    35.009428506,2799261,,branch-misses
    35.009428506,944305,,cache-misses
    35.009428506,5520453,,L1-dcache-load-misses
    35.009428506,1677052,,L1-dcache-store-misses
    36.010793468,263010758,,cycles
    36.010793468,203428320,,instructions
    36.010793468,2517196,,branch-misses
    36.010793468,1011431,,cache-misses
    36.010793468,5542109,,L1-dcache-load-misses
    36.010793468,1679966,,L1-dcache-store-misses
    37.011095318,283136881,,cycles
    37.011095318,194591663,,instructions
    37.011095318,2104684,,branch-misses
    37.011095318,992499,,cache-misses
    37.011095318,5626240,,L1-dcache-load-misses
    37.011095318,1849459,,L1-dcache-store-misses
    38.011428854,249605832,,cycles
    38.011428854,201592722,,instructions
    38.011428854,2482143,,branch-misses
    38.011428854,1100813,,cache-misses
    38.011428854,5197688,,L1-dcache-load-misses
    38.011428854,1443561,,L1-dcache-store-misses
    39.011708617,352280936,,cycles
    39.011708617,265180962,,instructions
    39.011708617,3136388,,branch-misses
    39.011708617,1164260,,cache-misses
    39.011708617,6412343,,L1-dcache-load-misses
    39.011708617,2100131,,L1-dcache-store-misses
    40.012022216,414136284,,cycles
    40.012022216,330517746,,instructions
    40.012022216,3703361,,branch-misses
    40.012022216,889874,,cache-misses
    40.012022216,8879562,,L1-dcache-load-misses
    40.012022216,2876022,,L1-dcache-store-misses
    41.012312513,430008402,,cycles
    41.012312513,369151041,,instructions
    41.012312513,4306280,,branch-misses
    41.012312513,1086730,,cache-misses
    41.012312513,10780231,,L1-dcache-load-misses
    41.012312513,3239852,,L1-dcache-store-misses
    42.012531037,344412243,,cycles
    42.012531037,293621262,,instructions
    42.012531037,3174189,,branch-misses
    42.012531037,848352,,cache-misses
    42.012531037,8118710,,L1-dcache-load-misses
    42.012531037,2417649,,L1-dcache-store-misses
    43.012752303,474737032,,cycles
    43.012752303,401906409,,instructions
    43.012752303,4590221,,branch-misses
    43.012752303,1188918,,cache-misses
    43.012752303,11127773,,L1-dcache-load-misses
    43.012752303,3368699,,L1-dcache-store-misses
    44.012970230,596270012,,cycles
    44.012970230,506537712,,instructions
    44.012970230,5825063,,branch-misses
    44.012970230,1072532,,cache-misses
    44.012970230,14686573,,L1-dcache-load-misses
    44.012970230,4503821,,L1-dcache-store-misses
    45.013220824,622732667,,cycles
    45.013220824,553065277,,instructions
    45.013220824,6418046,,branch-misses
    45.013220824,1280876,,cache-misses
    45.013220824,15817686,,L1-dcache-load-misses
    45.013220824,4742565,,L1-dcache-store-misses
    46.013453748,521168489,,cycles
    46.013453748,422361019,,instructions
    46.013453748,4787267,,branch-misses
    46.013453748,1157274,,cache-misses
    46.013453748,10843790,,L1-dcache-load-misses
    46.013453748,3357426,,L1-dcache-store-misses
    47.013758791,483303936,,cycles
    47.013758791,410388610,,instructions
    47.013758791,4885863,,branch-misses
    47.013758791,1181661,,cache-misses
    47.013758791,12043310,,L1-dcache-load-misses
    47.013758791,3557607,,L1-dcache-store-misses
    48.014074901,639117397,,cycles
    48.014074901,531317973,,instructions
    48.014074901,5978015,,branch-misses
    48.014074901,1451713,,cache-misses
    48.014074901,14445530,,L1-dcache-load-misses
    48.014074901,4466838,,L1-dcache-store-misses
    49.014373743,472807108,,cycles
    49.014373743,386148440,,instructions
    49.014373743,4498941,,branch-misses
    49.014373743,1100187,,cache-misses
    49.014373743,11404601,,L1-dcache-load-misses
    49.014373743,3507926,,L1-dcache-store-misses
    50.014701038,517239591,,cycles
    50.014701038,423812222,,instructions
    50.014701038,4976143,,branch-misses
    50.014701038,1255097,,cache-misses
    50.014701038,12573196,,L1-dcache-load-misses
    50.014701038,3855352,,L1-dcache-store-misses
    51.015006937,742138957,,cycles
    51.015006937,629510621,,instructions
    51.015006937,7103083,,branch-misses
    51.015006937,1386484,,cache-misses
    51.015006937,17092488,,L1-dcache-load-misses
    51.015006937,5213960,,L1-dcache-store-misses
    52.015466551,483198940,,cycles
    52.015466551,401677151,,instructions
    52.015466551,4768964,,branch-misses
    52.015466551,1179646,,cache-misses
    52.015466551,11665561,,L1-dcache-load-misses
    52.015466551,3513204,,L1-dcache-store-misses
    53.015687207,630180366,,cycles
    53.015687207,540328597,,instructions
    53.015687207,6313880,,branch-misses
    53.015687207,1319990,,cache-misses
    53.015687207,15832893,,L1-dcache-load-misses
    53.015687207,4652116,,L1-dcache-store-misses
    54.016001922,564711531,,cycles
    54.016001922,465954243,,instructions
    54.016001922,5353774,,branch-misses
    54.016001922,1338632,,cache-misses
    54.016001922,12997019,,L1-dcache-load-misses
    54.016001922,4005057,,L1-dcache-store-misses
    55.016256683,523852989,,cycles
    55.016256683,421827416,,instructions
    55.016256683,4824934,,branch-misses
    55.016256683,1086726,,cache-misses
    55.016256683,11031717,,L1-dcache-load-misses
    55.016256683,3561149,,L1-dcache-store-misses
    56.016476400,580843385,,cycles
    56.016476400,503579099,,instructions
    56.016476400,5718270,,branch-misses
    56.016476400,1146591,,cache-misses
    56.016476400,13713046,,L1-dcache-load-misses
    56.016476400,4079804,,L1-dcache-store-misses
    57.016725737,475396450,,cycles
    57.016725737,406528456,,instructions
    57.016725737,4941675,,branch-misses
    57.016725737,1280435,,cache-misses
    57.016725737,11872894,,L1-dcache-load-misses
    57.016725737,3445721,,L1-dcache-store-misses
    58.017041489,430951709,,cycles
    58.017041489,346474824,,instructions
    58.017041489,3950185,,branch-misses
    58.017041489,1011091,,cache-misses
    58.017041489,9705775,,L1-dcache-load-misses
    58.017041489,3099703,,L1-dcache-store-misses
    59.017341121,492622013,,cycles
    59.017341121,410751077,,instructions
    59.017341121,4672253,,branch-misses
