# started on Wed Mar  7 09:50:25 2018

     1.000129036,2481224745,,cycles
     1.000129036,1639260891,,instructions
     1.000129036,17408738,,branch-misses
     1.000129036,5585415,,cache-misses
     1.000129036,50530465,,L1-dcache-load-misses
     1.000129036,15647583,,L1-dcache-store-misses
     2.000303983,3034336339,,cycles
     2.000303983,1615458457,,instructions
     2.000303983,20203697,,branch-misses
     2.000303983,7189458,,cache-misses
     2.000303983,61416879,,L1-dcache-load-misses
     2.000303983,18063301,,L1-dcache-store-misses
     3.000446912,3038420375,,cycles
     3.000446912,1610779306,,instructions
     3.000446912,20412940,,branch-misses
     3.000446912,7315952,,cache-misses
     3.000446912,61749172,,L1-dcache-load-misses
     3.000446912,18217809,,L1-dcache-store-misses
     3.379545060,383723347,,cycles
     3.379545060,211544213,,instructions
     3.379545060,2494964,,branch-misses
     3.379545060,1180027,,cache-misses
     3.379545060,7921425,,L1-dcache-load-misses
     3.379545060,2280129,,L1-dcache-store-misses
